price,carat,depth,table,x,y,z,cut_numeric,color_numeric,clarity_numeric
15082,4.31,61.9,40.2,5.06,53.18,28.27,4,4,5
13380,4,62.9,36,4.35,52.47,27.77,2,6,2
18153,4.71,62.5,38,6.48,54.62,29.13,2,6,3
16535,4.48,62.4,39,5.59,53.73,28.58,4,5,5
15131,3.78,67.4,39,3.98,52.34,27.31,0,5,0
16593,4.31,61.6,40,5.08,53.2,28.3,2,4,2
11519,3.47,63.3,35,3.43,51.56,27.16,1,1,1
18071,4.68,61.7,39,6.28,54.42,29.04,4,2,6
16757,4.29,62.8,37,5.03,53.17,28.21,2,0,4
12356,3.98,60.4,39,4.15,52.34,27.83,4,4,3
15529,4.27,58,36,4.74,52.97,28.34,3,6,3
14642,3.79,64,34,3.99,52.22,27.5,1,3,1
14986,4,59.2,37,4.24,52.43,31.8,3,4,1
17848,4.61,59.3,36,5.93,54.13,28.96,3,5,3
14410,3.94,62.8,38,4.24,52.32,27.69,2,2,1
16921,4.28,62,39,5,53.12,28.23,4,0,2
16900,4.41,58.6,35,5.2,53.28,28.53,4,4,3
17004,4.45,62.1,41,5.46,53.59,28.51,4,2,6
16656,4.31,65.6,40,5.15,53.4,28.16,0,6,1
16403,4.29,61.5,40,4.95,53.08,28.23,4,3,1
16201,4.21,62.7,40,4.8,53,28.09,4,4,1
13313,3.81,60.7,36,3.84,52.03,27.62,3,1,2
14700,4.1,61.1,35,4.5,52.61,27.97,3,6,1
17571,4.55,61.5,40,5.76,53.89,28.73,4,2,3
11859,4,62.6,39,4.33,52.46,27.78,4,3,3
17961,4.71,62.2,38,6.46,54.59,29.13,4,5,6
18113,4.71,62.5,41,6.45,54.58,29.11,4,6,3
17824,4.6,61.8,38,5.96,54.14,28.85,4,5,3
17552,4.51,64.9,38,5.76,53.96,28.58,0,3,4
17726,4.61,61.7,40,5.99,54.12,28.86,4,3,6
14068,3.9,61.5,37,4.07,52.3,27.72,3,3,1
14425,3.99,62.4,38,4.31,52.5,27.8,4,4,1
17088,4.31,61.3,36,5.01,53.15,28.28,3,0,2
14111,3.89,62.4,39,4.11,52.23,27.65,4,3,1
17408,4.66,65.9,41,5.17,53.37,28.14,0,3,3
14516,4.01,62.1,34,4.38,52.5,27.84,1,5,1
13698,3.92,61.1,38,4.12,52.19,27.73,4,2,2
18356,4.6,63.8,39,6.04,54.16,28.79,1,3,0
17928,4.71,63,42,6.5,54.6,29.11,2,3,7
17159,4.46,59.1,33,5.37,53.58,28.64,3,5,3
11737,3.53,61.3,37,3.35,51.58,27.29,3,1,1
13724,3.79,61,38,3.85,51.95,27.58,4,2,1
14119,3.81,62,36,3.97,52.18,27.62,3,0,4
17651,4.45,63.5,38,5.53,53.66,28.48,1,5,1
14521,4,61.5,33,4.33,52.44,27.84,1,4,1
12691,3.79,61.7,40.1,3.9,52,27.56,4,4,1
14321,3.67,61.6,35,3.69,51.93,27.48,3,2,1
15224,3.99,62.6,35,4.32,52.51,27.79,3,0,1
14293,3.95,62.3,39,4.18,52.39,27.73,4,1,3
17757,4.61,60.7,40,5.93,54.06,28.87,2,3,6
16090,4.49,61.7,38,5.61,53.73,28.62,4,4,7
18086,4.71,61.6,37,6.46,54.55,29.14,3,4,5
16572,4.49,59.8,36,5.53,53.65,28.67,4,4,6
9994,3.42,61,37,3.16,51.39,27.2,3,2,2
18332,4.66,61.7,39,6.21,54.35,29,4,5,1
16791,4.28,65.5,39,5.06,53.28,28.1,0,3,2
17835,4.69,62.1,41,6.31,54.5,29.06,4,6,6
17038,4.45,58.5,36,5.32,53.45,28.62,2,5,2
18095,4.69,61.4,38,6.33,54.45,29.08,4,4,5
17030,4.42,60.7,39,5.29,53.41,28.48,4,5,2
18193,4.71,63.2,37,6.48,54.68,29.12,2,2,4
18089,4.62,63.7,42,6.12,54.23,28.84,1,3,3
13083,3.76,61.2,33,3.79,52.06,27.58,3,2,1
17880,4.58,62.2,36,5.93,54.06,28.8,2,3,4
15005,4,62.6,40,4.31,52.52,27.79,3,1,1
18160,4.7,62.7,37,6.41,54.59,29.09,3,4,2
11000,3.9,61.9,40,4.12,52.24,27.69,4,4,3
18297,4.71,62.4,37,6.5,54.62,29.14,2,5,2
16346,4.29,63.3,38,5.03,53.23,28.2,2,3,3
16864,4.5,62.2,36,5.64,53.77,28.62,2,6,4
7660,3.99,61.5,36,4.28,52.49,27.84,3,5,6
16354,4.23,62.3,38,4.88,53.05,28.15,3,4,2
9801,3.48,62.6,38,3.36,51.61,27.21,3,1,2
9977,3.6,62.5,37,3.66,51.78,27.36,2,2,3
14691,3.95,62.8,39,4.27,52.35,27.71,2,1,1
17384,4.6,61.3,39,5.98,54.13,28.88,4,4,7
17743,4.61,63.9,39,6.06,54.26,28.82,1,1,6
16164,4.16,61.8,41,4.64,52.83,28.04,4,2,1
17413,4.51,59.3,36,5.55,53.66,28.71,3,5,2
18197,4.67,62.8,37,6.3,54.42,29,2,6,2
18081,4.6,62,38,6,54.13,28.85,4,1,3
17899,4.61,63.5,40,6.02,54.23,28.82,2,6,2
16805,4.31,59.2,36,4.95,53.04,28.35,2,2,2
18279,4.7,63.5,40,6.43,54.55,29.05,1,5,2
18151,4.69,61.9,38,6.35,54.49,29.07,2,3,5
10803,4.01,62.7,35,4.38,52.59,27.83,3,6,4
12775,4.01,61.9,39,4.29,52.5,27.82,4,5,3
17277,4.5,62.4,38,5.63,53.81,28.62,3,3,3
18415,4.7,61.5,36,6.39,54.53,29.12,3,1,2
18126,4.71,63.5,40,6.5,54.61,29.09,2,6,4
18027,4.69,62.3,39,6.36,54.49,29.07,4,3,6
12367,3.79,62.8,40,3.87,52.11,27.51,4,4,2
14769,4.11,62.1,36,4.72,52.74,28.02,1,3,3
17010,4.48,62.7,40,5.56,53.74,28.56,4,3,4
17455,4.62,61.9,38,6.06,54.21,28.9,4,4,7
17769,4.62,59.5,37,6,54.13,28.97,2,5,5
17096,4.48,61.4,40,5.5,53.69,28.59,3,5,3
12521,4.11,61.6,39,4.54,52.67,27.97,4,3,5
18085,4.6,62.1,39,5.98,54.13,28.84,2,6,3
11721,3.72,57.9,34,3.58,51.77,27.66,1,1,3
15736,4.27,61.9,39,4.9,53.11,28.2,4,6,3
6537,2.65,58.9,31,1.99,50.22,26.66,1,0,1
16035,4.18,61.1,35,4.67,52.8,28.08,2,1,4
18223,4.7,62.3,41,6.39,54.52,29.08,4,3,4
9682,3.4,61.6,39,3.22,51.36,27.16,4,0,3
11259,3.84,62.4,39,3.93,52.15,27.57,3,3,4
18300,4.69,60.8,39,6.28,54.41,29.08,4,2,3
18129,4.68,63.5,41,6.32,54.53,29.01,2,4,5
12329,3.63,62.7,39,3.68,51.79,27.36,2,0,3
17709,4.68,61.7,39,6.27,54.45,29.05,4,3,6
16677,4.5,62.9,37,5.67,53.79,28.6,4,3,7
17069,4.46,62.3,42,5.46,53.59,28.5,4,4,4
17902,4.59,60.6,39,5.91,54.03,28.86,4,4,4
18150,4.69,62.2,38,6.39,54.53,29.09,4,1,7
17612,4.5,60.7,39,5.53,53.73,28.65,3,5,1
16550,4.31,63.1,39,5.08,53.27,28.24,2,5,1
17795,4.66,61,39,6.18,54.31,29.01,4,3,6
17580,4.51,62.8,39,5.68,53.87,28.63,4,6,1
18068,4.6,61.3,37,5.98,54.1,28.87,3,5,2
17931,4.69,61.2,40,6.33,54.48,29.1,4,5,6
640,3,61.6,40,2.66,50.88,26.83,4,4,1
18216,4.65,61.6,39,6.16,54.29,28.97,4,1,6
17810,4.65,61.3,35,6.15,54.36,29,3,5,3
18108,4.66,61.1,39,6.18,54.3,29,4,1,7
18247,4.69,62.2,36,6.37,54.55,29.09,3,1,3
17972,4.65,59.6,37,6.09,54.29,29.04,3,6,2
13659,3.88,62.9,41,4.02,52.23,27.59,4,3,1
15848,4.19,63.3,39,4.75,52.95,28.02,2,5,1
11158,4,62.7,40,4.29,52.5,27.77,4,5,4
16209,4.31,62.7,38,5.1,53.24,28.26,4,5,2
13803,3.95,62.1,39,4.23,52.33,27.74,4,2,2
1244,2.99,61.8,37,2.58,50.8,26.86,3,3,2
15779,4.24,59.6,35,4.79,52.93,28.25,2,4,2
7179,3.6,62.7,39,3.56,51.8,27.32,3,5,3
17729,4.51,63.8,36,5.72,53.95,28.62,1,4,1
17561,4.44,63.8,38,5.5,53.64,28.45,1,6,1
18093,4.69,62.1,41,6.34,54.48,29.06,4,2,6
17920,4.58,61,35,5.8,54.03,28.81,3,5,1
18488,4.7,63.3,37,6.4,54.55,29.05,1,0,1
18035,4.66,61.7,36,6.21,54.39,29.01,3,2,4
16915,4.48,62,40,5.54,53.75,28.59,4,4,4
17711,4.63,59.2,35,5.97,54.17,28.99,3,5,3
11852,3.3,63.7,41,3.14,51.41,26.99,1,4,1
8925,3.25,62,38,3.04,51.16,27.02,2,1,1
18290,4.69,59.3,37,6.27,54.4,29.14,2,4,2
15279,3.95,61.8,40,4.19,52.32,27.74,4,4,0
15525,4.1,62.7,36,4.58,52.68,27.92,2,6,1
17017,4.51,60,35,5.61,53.7,28.7,2,5,4
18302,4.77,60.6,36,6.74,54.88,29.37,2,5,6
15426,4.4,62.2,41,5.33,53.45,28.42,4,6,5
16904,4.49,62.6,40,5.6,53.78,28.59,4,6,3
15103,4.11,61.2,38,4.59,52.7,28.02,2,1,3
8811,3.5,61.2,35,3.28,51.53,27.26,3,2,2
18233,4.71,62.7,42,6.45,54.58,29.1,4,2,5
15848,4.24,60.4,37,4.74,53.02,28.21,3,5,2
17782,4.71,61.5,39,6.42,54.54,29.13,4,4,6
17235,4.5,61,39,5.57,53.71,28.64,2,3,4
17637,4.6,61.4,41.1,5.95,54.09,28.85,4,5,5
8923,3.51,61.3,38,3.42,51.55,27.3,4,1,4
16875,4.48,61.7,38,5.55,53.68,28.59,2,3,6
18134,4.67,61.9,35,6.28,54.48,29.05,3,2,3
18157,4.68,62.1,40,6.29,54.43,29.03,4,4,3
17008,4.49,61.2,39,5.51,53.74,28.62,4,5,3
18046,4.59,62.2,42,5.89,54.04,28.78,4,3,2
18237,4.73,63,40,6.6,54.71,29.18,4,2,7
16189,4.4,61.8,40,5.31,53.43,28.43,4,4,5
15951,4.31,61.8,39,5.11,53.17,28.29,4,6,2
17782,4.64,59.1,35,6.06,54.24,29.04,3,5,3
15930,4.19,62.5,39,4.75,52.86,28.04,2,3,1
17897,4.61,62.1,40,6.01,54.16,28.86,4,3,1
17135,4.48,64.2,39,5.63,53.76,28.51,1,4,4
17749,4.63,61.6,39,6.07,54.18,28.91,4,3,7
4766,3.01,63.6,38,2.84,50.91,26.75,2,1,2
17681,4.64,61.4,37,6.09,54.27,28.95,3,6,6
16930,4.51,59.8,37,5.62,53.76,28.73,2,6,4
15718,3.49,57.3,37,3.21,51.48,27.52,1,5,0
17979,4.48,61.8,40,5.52,53.64,28.56,4,1,1
15983,4.3,59.3,39,4.86,53.08,28.33,3,4,3
5724,3.05,62.7,37,2.88,50.97,26.85,2,2,1
6519,3.44,62.3,36,3.35,51.46,27.18,2,6,2
17839,4.59,60.6,37,5.79,54.08,28.84,3,3,4
3704,2.94,64.1,38,2.67,50.9,26.65,1,1,3
15967,4.04,60.7,39,4.31,52.49,27.9,4,4,0
17909,4.7,61.3,38,6.4,54.53,29.13,4,4,7
18257,4.74,62.5,39,6.6,54.74,29.21,2,3,6
18218,4.71,62.2,38,6.48,54.61,29.14,4,2,5
12785,3.5,61.9,37,3.35,51.56,27.24,3,2,0
17604,4.49,61.7,37,5.58,53.78,28.63,3,4,1
14240,3.99,59.3,35,4.18,52.38,27.92,3,6,1
17033,4.31,58.2,32,4.92,53.11,28.42,2,3,1
17922,4.58,59.7,36,5.85,53.97,28.87,3,6,3
16658,4.26,62.1,38,4.92,53.12,28.2,4,2,2
2613,2.92,62.5,35,2.6,50.84,26.74,2,4,1
18137,4.67,62.9,37,6.3,54.44,29,2,4,3
16839,4.43,61.5,37,5.33,53.55,28.49,3,3,4
15430,4.24,59.3,39,4.76,52.87,28.24,1,4,4
17909,4.7,61.2,40,6.37,54.51,29.12,2,4,7
17387,4.51,62.7,38,5.66,53.8,28.61,4,4,3
17169,4.45,59.6,37,5.4,53.54,28.61,3,4,3
16757,4.45,61,38,5.39,53.62,28.56,4,6,3
17632,4.49,62.1,40,5.6,53.73,28.6,4,4,1
11082,3.81,63.3,37,4,52.24,27.56,2,3,3
16425,4.29,58.9,39,4.83,53.02,28.33,4,2,2
18178,4.69,62.4,41,6.36,54.5,29.06,4,4,3
12707,3.74,62.6,36,3.79,52.04,27.48,3,1,3
18290,4.69,62.7,38,6.37,54.5,29.05,2,4,2
17573,4.49,61.6,38,5.58,53.71,28.61,4,4,2
12243,3.99,61.6,35,4.23,52.48,27.82,3,5,3
18197,4.67,62.3,38,6.3,54.42,29.02,4,6,2
15310,4.19,62.1,39,4.72,52.93,28.08,3,4,4
18153,4.71,61.5,37,6.47,54.59,29.16,4,6,3
18077,4.61,62.3,37,6.05,54.18,28.87,2,6,3
13867,4.01,62,38,4.35,52.58,27.86,4,3,2
17762,4.6,61.5,37,5.92,54.1,28.84,3,3,3
18336,4.73,61.4,39,6.54,54.66,29.21,4,5,4
16895,4.5,58,35,5.45,53.64,28.74,3,6,3
7510,2.93,57,32,2.25,50.45,26.97,1,1,1
17017,4.31,63.6,39,5.11,53.34,28.24,1,4,1
12365,3.46,58,35,3.13,51.32,27.39,3,2,1
13413,4.01,60.6,33,4.31,52.5,27.91,3,4,2
12507,3.56,62.4,38,3.58,51.67,27.31,2,0,2
13601,4.11,62.2,39,4.58,52.72,27.96,4,2,4
18165,4.71,60,37,6.37,54.5,29.17,3,5,3
17981,4.69,60.2,39,6.29,54.41,29.11,4,3,6
16422,4.31,61.9,36,5.05,53.19,28.27,3,4,2
17042,4.5,62.2,40,5.6,53.79,28.61,4,3,4
13710,3.95,62.2,38,4.21,52.43,27.76,3,3,2
13712,3.84,62.3,38,3.96,52.16,27.59,4,2,1
17621,4.53,61.4,40,5.69,53.82,28.69,4,1,7
18279,4.7,63.4,40,6.43,54.57,29.06,1,5,2
5998,2.83,63.8,38,2.5,50.73,26.57,1,2,2
17777,4.7,61.6,40,6.36,54.55,29.11,4,5,5
13907,3.91,63,37,4.14,52.35,27.66,3,2,2
18388,4.7,61.7,36,6.38,54.51,29.1,2,2,2
18346,4.69,62.5,37,6.34,54.47,29.04,3,3,2
17752,4.66,63,36,6.26,54.46,28.99,3,5,6
12259,2.79,70.1,40,2.97,51.16,26.36,0,2,0
18336,4.73,62.4,38,6.58,54.7,29.19,4,6,3
17158,4.51,62.2,41,5.64,53.77,28.62,4,5,4
17048,4.31,63.4,36,5.08,53.33,28.24,2,1,1
13733,4,60.8,35,4.27,52.51,27.89,3,3,2
18297,4.71,61.3,39,6.46,54.6,29.17,4,3,3
18214,4.71,61.9,38,6.46,54.59,29.14,4,4,2
14299,3.93,61.8,39,4.16,52.35,27.74,4,0,2
15702,4.11,61.8,37,4.48,52.7,27.95,3,1,2
17536,4.47,62.7,39,5.51,53.7,28.53,4,3,1
4440,3.41,61,38,3.19,51.31,27.18,2,3,3
18279,4.7,63.6,39,6.48,54.61,29.08,1,3,3
9149,3.5,64.1,33,3.53,51.75,27.2,1,6,2
15984,4.27,60,38,4.89,53.01,28.28,2,5,2
17996,4.6,62.7,39,6.03,54.14,28.83,4,3,3
13001,3.82,60.2,38,3.87,52.06,27.67,4,5,1
18298,4.72,60.7,40,6.43,54.55,29.17,4,3,3
15744,4.1,62.5,29,4.66,52.89,28.02,0,6,1
18178,4.69,60.9,39,6.33,54.45,29.1,4,3,4
15743,4.19,61.1,35,4.72,52.94,28.14,3,4,2
17385,4.5,62.2,38,5.64,53.75,28.61,2,3,3
14154,3.8,61.6,34,3.88,52.1,27.59,3,1,3
1458,2.62,62.1,38,2.21,50.33,26.49,4,0,4
18466,4.78,61.8,38,6.84,54.97,29.38,2,6,4
16080,4.01,66.8,39,4.52,52.78,27.67,0,1,1
18143,4.7,60.9,38,6.4,54.54,29.15,4,5,3
16270,4.31,61.9,38,5.05,53.16,28.26,4,5,3
17641,4.52,59.5,33,5.65,53.68,28.74,1,4,4
8585,3.41,62.3,36,3.28,51.39,27.14,2,1,4
10569,3.47,62,36,3.41,51.52,27.24,4,1,1
13684,3.86,60.9,38,3.94,52.18,27.68,3,2,2
11861,3.77,61.7,36,3.83,52.06,27.56,3,2,3
10233,3.81,62.3,39,3.92,52.11,27.56,4,4,3
16455,4.3,63.1,39,5.07,53.19,28.22,2,5,1
17169,4.51,62.8,34,5.67,53.87,28.63,3,4,3
14903,4.01,61.5,37,4.33,52.52,27.87,3,4,1
18008,4.7,61.7,41,6.36,54.47,29.08,4,6,5
8154,3.39,60.1,36,3.11,51.3,27.22,3,1,3
18198,4.7,62.6,38,6.47,54.57,29.11,4,4,3
17860,4.63,60.8,42,6.02,54.14,28.92,4,4,5
14914,3.99,57.5,33,4.12,52.3,28,1,6,1
12364,3.78,60.6,36,3.85,51.96,27.61,2,2,3
16655,4.49,61.6,38,5.58,53.7,28.61,4,4,5
10597,3.76,60.7,39,3.76,51.85,27.54,4,3,2
18330,4.7,61.6,38,6.42,54.55,29.13,4,3,2
15971,4.23,61.5,38,4.86,52.98,28.17,4,1,4
17241,4.6,60.6,38,5.92,54.11,28.89,4,6,6
18129,4.68,62,37,6.3,54.44,29.04,2,1,7
16001,4.3,62.7,35,5.03,53.23,28.23,3,6,2
15382,4.16,60.7,40,4.6,52.71,28.06,4,5,1
12894,4.01,58.7,33,4.23,52.3,27.95,2,4,3
17902,4.62,62.5,37,6.07,54.29,28.9,3,0,6
4797,3.51,63.9,37,3.5,51.7,27.19,1,5,3
6454,2.7,60.7,32,2.22,50.42,26.64,2,0,1
15495,4.13,61.7,39,4.6,52.72,28,4,1,2
15388,4.1,60.4,34,4.53,52.62,28.03,2,3,1
17394,4.51,62.5,36,5.73,53.86,28.66,2,2,4
7676,3.73,62.1,39,3.81,51.94,27.49,4,3,6
16471,4.31,60.1,36,4.94,53.18,28.34,3,1,5
14875,4,61.1,33,4.36,52.42,27.87,1,3,1
746,2.99,61.7,42,2.6,50.86,26.81,4,3,3
17385,4.5,62.4,33,5.67,53.81,28.63,2,3,3
18121,4.69,60.8,40,6.32,54.41,29.09,4,5,3
11779,3.97,61.3,38,4.21,52.34,27.79,4,3,3
12562,4.01,62,39,4.32,52.54,27.84,4,5,3
17895,4.68,61,35,6.27,54.48,29.09,3,5,3
18166,4.75,62.6,39,6.65,54.79,29.24,2,4,5
18260,4.66,61.6,41,6.19,54.32,28.99,4,3,3
17920,4.63,61.2,38,6.09,54.23,28.95,4,2,6
18287,4.73,62.3,43,6.54,54.64,29.18,2,4,4
15025,4.11,62.5,37,4.62,52.74,27.96,2,6,1
7210,3.51,62.2,37,3.38,51.56,27.23,3,4,2
18059,4.71,62,40,6.41,54.55,29.11,4,2,7
15809,4.23,62.7,40,4.84,53.03,28.11,4,5,2
6683,2.89,62.3,34,2.53,50.74,26.7,3,0,1
11798,3.96,62.6,37,4.27,52.4,27.74,3,4,3
2459,3.51,64.7,42,3.52,51.75,27.15,0,4,5
17983,4.7,61.1,40,6.36,54.51,29.12,4,4,6
6998,3,63.1,39,2.69,50.9,26.74,2,2,2
18104,4.6,61.7,36,6.03,54.17,28.89,3,3,2
14358,3.92,62.7,38,4.21,52.31,27.69,4,0,2
17643,4.6,61.7,39,5.98,54.11,28.86,4,4,4
18056,4.66,58.9,36,6.15,54.26,29.08,2,5,3
12968,3.78,63.1,39,3.83,52.11,27.48,2,1,2
17855,4.58,60.4,37,5.84,54.03,28.85,3,3,2
18084,4.69,62.2,41,6.35,54.48,29.06,4,5,4
18234,4.69,58.3,37,6.25,54.36,29.17,2,6,2
17700,4.61,62.9,39,6.07,54.19,28.85,2,6,4
18007,4.7,62.1,40,6.36,54.58,29.1,4,6,3
17016,4.5,62,36,5.62,53.82,28.64,3,6,3
18181,4.73,59.1,36,6.47,54.57,29.26,2,5,5
9242,3.79,61.5,39,3.9,52.01,27.58,4,4,4
15353,4.11,57.9,33,4.51,52.55,28.16,1,4,1
18357,4.69,62.3,40,6.35,54.49,29.06,4,1,3
14211,3.79,61.8,38,3.84,52.07,27.57,4,1,1
14222,4.11,63.5,34,4.65,52.74,27.91,1,6,3
8496,3.88,61.4,39,3.97,52.18,27.66,4,4,5
14597,3.91,62,36,4.16,52.29,27.71,4,0,1
14286,3.88,62.5,33,4.15,52.24,27.66,2,2,1
18290,4.64,63.2,38,6.2,54.32,28.92,1,2,2
11683,3.31,61.7,39,3.08,51.33,27.1,3,1,1
17694,4.5,61.5,40,5.58,53.72,28.62,4,3,1
13722,4.1,60.6,37,4.42,52.65,27.99,3,5,4
10361,3.5,63.2,35,3.54,51.63,27.23,2,4,1
18286,4.65,61.8,36,6.19,54.33,28.98,3,3,2
15589,4.01,62.7,37,4.46,52.58,27.85,1,0,1
5953,3.51,62.6,36,3.52,51.59,27.25,2,4,3
17589,4.5,55.5,31,5.3,53.5,28.79,0,2,4
18067,4.69,63.7,40,6.36,54.55,29.02,1,6,2
10728,3.48,61.1,37,3.36,51.49,27.28,2,3,1
12404,3.84,60.7,39,3.95,52.06,27.67,4,3,2
13823,3.93,61.6,39,4.11,52.31,27.73,4,1,3
16761,4.39,62.2,40,5.23,53.45,28.39,4,6,2
14032,4.09,61,40,4.47,52.65,27.98,4,5,2
17918,4.58,61.6,36,5.96,54.03,28.83,2,4,3
15925,4.22,62.3,38,4.84,53.05,28.14,4,3,2
16311,3.71,64.4,38,3.81,52.04,27.36,0,2,0
4163,2.97,60.3,35,2.48,50.71,26.84,3,1,1
18387,4.76,62.8,38,6.76,54.89,29.29,4,4,3
17578,4.58,60.8,38,5.85,53.98,28.82,2,5,5
17979,4.55,62,35,5.85,53.98,28.76,2,6,1
17983,4.7,62.4,41,6.41,54.55,29.09,4,4,6
17935,4.65,61.8,40,6.17,54.28,28.96,4,3,5
15395,4.24,61.3,35,4.82,53.01,28.18,3,6,3
1173,2.95,62.7,37,2.62,50.81,26.72,3,3,1
16904,4.49,62.3,39,5.58,53.79,28.6,4,6,3
10273,3.5,62.6,32,3.5,51.61,27.25,2,0,5
17969,4.62,62.7,37,6.09,54.21,28.87,2,3,6
17780,4.61,62.3,38,6.06,54.18,28.87,2,5,5
5833,3.38,60.6,38,3.11,51.22,27.17,4,3,2
9528,3.49,62.8,33,3.45,51.67,27.24,3,1,2
12259,3.78,63.1,37,3.97,51.99,27.48,2,1,4
18066,4.7,61.6,40,6.36,54.51,29.1,4,4,3
3348,2.94,61.9,40,2.59,50.67,26.73,4,2,1
13749,3.5,65.7,34,3.66,51.88,27.17,0,1,0
9519,3.42,59.9,35,3.17,51.29,27.25,3,1,3
18080,4.68,62,40,6.28,54.46,29.04,4,2,4
17557,4.47,60.4,38,5.47,53.6,28.61,4,5,1
12907,3.49,65.8,38,3.56,51.79,27.1,0,0,1
14057,4.01,61.9,39,4.35,52.47,27.83,4,5,1
13408,3.95,60.7,36,4.18,52.27,27.8,2,2,3
15714,4.31,61.9,36,5.07,53.3,28.31,3,4,6
14261,4.11,60.6,42,4.44,52.63,27.99,3,5,3
18227,4.67,63,40,6.32,54.43,29,2,5,2
18389,4.68,62.6,37,6.34,54.48,29.04,3,3,1
14365,4.31,62.2,38,5.04,53.16,28.24,4,4,6
17934,4.62,61.3,34,6.08,54.2,28.93,2,5,3
13046,3.97,60.4,36,4.08,52.39,27.82,3,2,3
13768,3.99,63.6,37,4.35,52.56,27.75,1,3,2
17142,4.4,61.4,39,5.28,53.48,28.46,4,4,2
18316,4.67,63.4,38,6.32,54.45,28.99,1,3,2
16469,4.3,57.9,33,4.92,53.04,28.42,1,2,2
17128,4.48,61.9,40,5.52,53.65,28.56,4,3,4
18121,4.61,62,36,6.03,54.16,28.87,3,3,2
16248,4.49,60.6,38,5.53,53.68,28.64,4,4,7
18275,4.76,62.2,38,6.72,54.78,29.27,2,5,5
17390,4.58,60.9,36,5.86,53.96,28.81,3,3,7
17810,4.71,60.4,35,6.4,54.6,29.19,3,2,7
18218,4.71,62,41,6.44,54.55,29.12,4,3,4
14490,4.01,59.9,34,4.28,52.48,27.94,3,4,1
17007,4.42,61.8,39,5.37,53.5,28.47,4,6,2
5838,3.22,62.6,36,3.09,51.18,26.99,3,1,4
12050,3.99,62.4,36,4.29,52.5,27.79,3,4,3
17636,4.6,62.3,39,5.99,54.12,28.83,4,5,5
5503,3.01,63.2,41,2.77,51.02,26.79,2,2,2
18174,4.64,60.6,41,6.11,54.22,28.98,2,5,2
18084,4.58,61.7,37,5.92,54.06,28.82,3,4,2
18171,4.68,61.8,34,6.34,54.46,29.07,1,6,3
16095,4.29,62.5,36,5.05,53.19,28.24,2,3,3
16386,4.31,60.5,37,4.96,53.07,28.29,2,4,3
17786,4.58,61.4,38,5.89,54.01,28.81,4,3,6
13425,3.99,63.2,36,4.36,52.55,27.78,2,4,2
16758,4.39,61.4,36,5.24,53.43,28.43,3,4,3
15135,4.05,65.2,37,4.6,52.78,27.81,0,4,1
17222,4.51,61.3,38.8,5.62,53.76,28.65,4,5,2
14846,4.11,64.5,38,4.73,52.82,27.9,1,3,4
14583,3.97,61.4,38,4.22,52.43,27.81,3,1,4
16064,4.3,62.4,38,5.06,53.17,28.24,2,5,3
13912,3.86,63,38,4.03,52.24,27.59,4,2,2
16134,4.24,62.3,38,4.86,52.99,28.13,4,5,1
8046,3.51,62.6,39,3.47,51.6,27.24,4,5,2
13531,3.76,63.3,39,3.87,52.07,27.46,4,1,1
15900,4.26,61.5,37,4.92,53.04,28.21,2,5,2
18064,4.57,59.6,35,5.79,53.97,28.84,3,2,1
17928,4.51,62.2,42,5.63,53.76,28.61,4,1,1
15184,4.1,62.8,34,4.65,52.83,27.98,3,5,1
13266,3.96,61.6,38,4.18,52.37,27.77,3,4,2
1781,3.94,60.9,41,4.08,52.17,27.72,4,6,7
13599,3.86,61.7,39,4.02,52.14,27.64,4,3,2
18018,4.67,62.1,39,6.26,54.4,29.01,4,5,4
17777,4.7,61.9,37,6.36,54.55,29.1,3,5,5
18226,4.61,62.5,42,6.03,54.14,28.84,4,4,1
18241,4.76,61.1,38,6.68,54.83,29.32,4,3,7
11974,3.92,61.8,40,4.09,52.32,27.71,4,5,2
17669,4.51,61.7,37,5.68,53.78,28.66,2,5,1
17243,4.58,61.5,39,5.85,54.04,28.8,4,4,7
14985,3.99,61.4,35,4.27,52.48,27.84,3,6,0
10367,3.8,62.7,37,3.95,52.16,27.56,3,3,4
5534,3.37,61.8,40,3.14,51.32,27.11,4,4,2
18100,4.61,64.1,39,6.09,54.19,28.8,1,4,3
17839,4.66,61.7,40,6.17,54.36,28.99,4,5,3
18369,4.71,61.4,38,6.41,54.54,29.13,4,2,3
17374,4.48,62.3,41,5.56,53.68,28.56,4,2,4
16061,4.28,62.6,39,4.97,53.16,28.2,4,4,3
17049,4.49,61.8,37,5.59,53.7,28.6,3,6,3
16954,4.26,61.9,28,4.94,53.2,28.24,0,0,4
16523,4.3,57.9,42,4.9,53.1,28.43,1,4,2
16988,4.42,62.8,38,5.36,53.58,28.44,3,6,2
15740,4.29,63.2,38,5.05,53.17,28.19,2,4,4
18226,4.75,60.4,36,6.59,54.71,29.28,2,6,5
17976,4.59,62,37,5.97,54.09,28.83,3,3,3
17979,4.71,62.6,41,6.41,54.61,29.1,4,5,3
17777,4.7,60.4,36,6.37,54.56,29.17,3,5,5
17813,4.68,61.7,36,6.29,54.47,29.06,3,2,7
17114,4.42,62.8,37,5.44,53.56,28.46,2,1,6
15656,4.16,61.8,41,4.64,52.76,28.02,4,5,2
13818,3.92,61.2,37,4.11,52.32,27.77,3,2,3
18222,4.71,62,41.3,6.43,54.57,29.12,4,4,3
